image,px,py
03_004063.jpg,258.86000061035156,293.1990165710449
03_004064.jpg,259.4485549926758,293.0060729980469
03_004065.jpg,259.87364196777344,293.0511054992676
03_004066.jpg,260.39454650878906,292.5195846557617
03_004067.jpg,262.3748474121094,291.1874656677246
03_004068.jpg,261.80078125,292.78907012939453
03_004069.jpg,261.60982513427734,292.98714447021484
03_004070.jpg,261.4645767211914,292.8552932739258
03_004071.jpg,262.04351806640625,293.2478790283203
03_004072.jpg,260.6042785644531,293.866024017334
03_004073.jpg,260.73677825927734,293.59222412109375
03_004074.jpg,260.55503845214844,293.5302963256836
03_004075.jpg,260.90357971191406,293.7645034790039
03_004076.jpg,260.9071807861328,293.62168884277344
03_004077.jpg,260.44620513916016,293.3038330078125
03_004078.jpg,260.75743103027344,293.58018493652344
03_004079.jpg,260.60840606689453,293.5903549194336
03_004080.jpg,260.61011505126953,293.6263008117676
03_004081.jpg,260.3544006347656,293.4584045410156
03_004082.jpg,260.23822021484375,293.4252586364746
03_004083.jpg,260.6171188354492,293.5530662536621
03_004084.jpg,260.1239929199219,293.26108169555664
03_004085.jpg,260.28643798828125,293.2887649536133
03_004086.jpg,260.18856048583984,293.2756118774414
03_004087.jpg,260.3159866333008,293.4365005493164
03_004088.jpg,260.5059051513672,293.3264465332031
03_004089.jpg,260.29674530029297,293.38516998291016
03_004090.jpg,260.0023956298828,293.1556625366211
03_004091.jpg,260.4545440673828,293.30980682373047
03_004092.jpg,260.07698822021484,292.92352294921875
03_004093.jpg,260.6489715576172,293.40118408203125
03_004094.jpg,260.4557189941406,293.0840759277344
03_004095.jpg,260.48341369628906,293.0489044189453
03_004096.jpg,260.02186584472656,292.8398246765137
03_004097.jpg,260.1416931152344,292.7566452026367
03_004098.jpg,260.1337432861328,292.8070945739746
03_004099.jpg,260.42942810058594,291.96791076660156
03_004100.jpg,261.1285095214844,292.94025802612305
04_004107.jpg,261.1029968261719,291.85335540771484
04_004108.jpg,265.75789642333984,292.4683609008789
04_004109.jpg,266.28404235839844,292.5977478027344
04_004110.jpg,272.0337142944336,292.99230194091797
04_004111.jpg,272.06786346435547,293.0438804626465
04_004112.jpg,271.8520050048828,293.54660415649414
04_004113.jpg,272.22100830078125,293.1341781616211
04_004114.jpg,275.5423889160156,294.6380920410156
04_004115.jpg,275.63427734375,294.7494583129883
04_004116.jpg,275.61309814453125,294.9944305419922
04_004117.jpg,276.33929443359375,294.79979705810547
04_004118.jpg,276.70963287353516,295.1097869873047
04_004119.jpg,276.5930938720703,295.3135681152344
04_004120.jpg,276.24542236328125,295.2585906982422
04_004121.jpg,276.27135467529297,295.4146423339844
04_004122.jpg,276.4363784790039,295.6651153564453
04_004123.jpg,276.54742431640625,295.74513244628906
04_004124.jpg,276.60669708251953,295.6777648925781
04_004125.jpg,276.4788360595703,295.8313446044922
04_004126.jpg,276.7571258544922,295.90086364746094
04_004127.jpg,277.0381774902344,295.90892028808594
04_004128.jpg,277.0543899536133,295.8155975341797
04_004129.jpg,277.0359573364258,295.7918243408203
04_004130.jpg,277.11719512939453,296.09034729003906
04_004131.jpg,277.25750732421875,296.04834747314453
04_004132.jpg,277.4377136230469,296.20055389404297
04_004133.jpg,277.2447052001953,296.11920166015625
04_004134.jpg,277.214111328125,295.92105865478516
04_004135.jpg,276.4237747192383,295.81616973876953
04_004136.jpg,276.46341705322266,295.90670013427734
04_004137.jpg,276.71807861328125,295.6711120605469
04_004138.jpg,276.6633529663086,295.7861785888672
04_004139.jpg,276.20186614990234,295.4989547729492
04_004140.jpg,275.4966583251953,294.8882293701172
04_004141.jpg,275.4823913574219,294.78263092041016
04_004142.jpg,275.77684020996094,294.6722106933594
04_004143.jpg,275.6923522949219,294.5516662597656
04_004144.jpg,275.4754943847656,294.4452667236328
04_004145.jpg,275.2271499633789,294.35509490966797
