image,px,py
01_002477.jpg,229.4264373779297,194.62933349609375
01_002478.jpg,229.4264373779297,194.62933349609375
01_002479.jpg,225.97035217285156,196.70285415649414
01_002484.jpg,172.47224807739258,155.9120578765869
01_002485.jpg,264.29195404052734,200.77557754516602
01_002488.jpg,218.03016662597656,210.6897850036621
02_002496.jpg,279.2117233276367,188.2018222808838
02_002497.jpg,272.54454803466797,181.67018699645996
02_002498.jpg,272.54454803466797,181.67018699645996
02_002499.jpg,211.65595245361328,198.27384757995605
02_002500.jpg,224.08874893188477,193.0676155090332
02_002501.jpg,238.4749984741211,216.70088958740234
02_002506.jpg,275.04652404785156,184.24499130249023
02_002507.jpg,218.6451644897461,198.0524024963379
02_002508.jpg,218.6451644897461,198.0524024963379
02_002516.jpg,247.05550384521484,208.0324821472168
02_002519.jpg,227.9019432067871,194.63118362426758
02_002520.jpg,247.51782989501953,208.46303939819336
02_002521.jpg,246.1904754638672,210.48028564453125
02_002524.jpg,246.81963348388672,208.8117218017578
02_002525.jpg,246.81963348388672,208.8117218017578
02_002526.jpg,226.7549819946289,195.38897132873535
02_002527.jpg,226.46972274780273,195.01768493652344
02_002529.jpg,242.4225616455078,202.73680114746094
02_002531.jpg,226.83162307739258,194.1488037109375
02_002532.jpg,226.22154998779297,194.85757446289062
02_002533.jpg,226.22154998779297,194.85757446289062
03_002540.jpg,226.63594436645508,195.89510345458984
03_002541.jpg,271.9956283569336,194.4588623046875
03_002544.jpg,229.7566375732422,204.7580795288086
03_002548.jpg,265.0558319091797,211.14787673950195
03_002553.jpg,232.0989227294922,191.86161613464355
03_002556.jpg,263.23824310302734,213.53197860717773
03_002557.jpg,265.3119659423828,201.56904411315918
03_002558.jpg,262.71170806884766,205.87208557128906
03_002559.jpg,265.75037384033203,206.7006072998047
03_002560.jpg,262.54161071777344,204.55921936035156
03_002561.jpg,262.54161071777344,204.55921936035156
03_002562.jpg,264.7869567871094,206.49209594726562
03_002563.jpg,264.7869567871094,206.49209594726562
03_002564.jpg,234.87955474853516,199.4326057434082
03_002565.jpg,248.1901397705078,208.47522354125977
03_002566.jpg,242.3673095703125,210.1035499572754
03_002567.jpg,231.4644012451172,201.00512504577637
03_002568.jpg,231.4644012451172,201.00512504577637
03_002569.jpg,223.16646575927734,203.39577865600586
03_002570.jpg,261.6805725097656,201.31659317016602
03_002571.jpg,289.83436584472656,203.48502731323242
03_002572.jpg,268.8285598754883,209.24713516235352
03_002573.jpg,268.8285598754883,209.24713516235352
03_002574.jpg,234.90484619140625,193.61904907226562
03_002575.jpg,227.6574249267578,195.86029052734375
03_002576.jpg,227.6574249267578,195.86029052734375
04_002585.jpg,238.9740982055664,207.71240997314453
04_002586.jpg,232.37637329101562,195.47321701049805
04_002587.jpg,192.29930877685547,164.24649047851562
04_002588.jpg,192.29930877685547,164.24649047851562
04_002589.jpg,253.33199310302734,198.75325393676758
04_002590.jpg,238.4290313720703,192.19743156433105
04_002591.jpg,238.4290313720703,192.19743156433105
04_002592.jpg,162.57593154907227,146.44169425964355
04_002593.jpg,162.57593154907227,146.44169425964355
04_002594.jpg,233.92774200439453,195.32442092895508
04_002599.jpg,230.5726547241211,200.1471118927002
04_002600.jpg,226.88042068481445,198.64630317687988
04_002601.jpg,226.88042068481445,198.64630317687988
04_002603.jpg,231.9803924560547,195.35408973693848
04_002604.jpg,227.51346588134766,197.3813591003418
04_002609.jpg,233.0766143798828,195.9283332824707
04_002612.jpg,246.89317321777344,210.01342391967773
04_002614.jpg,230.8363800048828,199.24334907531738
04_002617.jpg,253.47815704345703,205.5466079711914
04_002620.jpg,231.1594009399414,200.64505767822266
04_002621.jpg,228.9206314086914,197.03712844848633
05_002629.jpg,227.39588928222656,198.65794944763184
05_002630.jpg,221.19086456298828,194.8798542022705
05_002632.jpg,216.96622467041016,210.45069885253906
05_002633.jpg,216.96622467041016,210.45069885253906
05_002634.jpg,221.27708435058594,192.34577751159668
05_002635.jpg,218.50264739990234,215.9493179321289
05_002636.jpg,218.48650741577148,217.38182830810547
05_002639.jpg,224.45072174072266,221.39554977416992
05_002641.jpg,237.1782684326172,208.16415405273438
05_002642.jpg,217.78401947021484,214.98369216918945
05_002643.jpg,217.78401947021484,214.98369216918945
05_002646.jpg,244.37313079833984,197.71044921875
05_002649.jpg,224.34081268310547,201.31959915161133
05_002650.jpg,218.27558135986328,214.79550552368164
05_002652.jpg,227.42338943481445,202.08989715576172
05_002653.jpg,227.42338943481445,202.08989715576172
05_002654.jpg,216.20563125610352,213.78846740722656
05_002655.jpg,222.58748245239258,198.38554763793945
05_002657.jpg,234.69051361083984,205.03989791870117
05_002658.jpg,234.69051361083984,205.03989791870117
05_002659.jpg,250.4083709716797,200.82043075561523
05_002665.jpg,263.25809478759766,215.21415328979492
05_002666.jpg,263.25809478759766,215.21415328979492
06_002672.jpg,231.39159393310547,211.59502410888672
06_002673.jpg,231.39159393310547,211.59502410888672
06_002674.jpg,237.9377670288086,200.27521896362305
06_002676.jpg,197.20814514160156,174.0422067642212
06_002677.jpg,251.14796447753906,211.8380355834961
06_002678.jpg,251.14796447753906,211.8380355834961
06_002680.jpg,227.74460220336914,217.9178810119629
06_002681.jpg,227.74460220336914,217.9178810119629
06_002684.jpg,238.68885803222656,209.88297271728516
06_002685.jpg,233.22938537597656,218.6269187927246
06_002689.jpg,216.13782501220703,206.5039405822754
06_002690.jpg,245.93333435058594,219.3916015625
06_002691.jpg,245.93333435058594,219.3916015625
06_002692.jpg,259.39036560058594,226.03500366210938
06_002693.jpg,259.39036560058594,226.03500366210938
06_002694.jpg,242.75791931152344,213.65717697143555
06_002695.jpg,247.98068237304688,216.80970001220703
06_002696.jpg,247.98068237304688,216.80970001220703
06_002697.jpg,237.00043487548828,209.71354293823242
06_002698.jpg,237.00043487548828,209.71354293823242
06_002699.jpg,241.69664764404297,213.38035202026367
06_002700.jpg,242.2760238647461,214.2319679260254
06_002701.jpg,240.0255584716797,220.77436065673828
06_002702.jpg,220.08528518676758,211.53743362426758
06_002703.jpg,220.08528518676758,211.53743362426758
06_002704.jpg,253.1965560913086,211.95347595214844
06_002705.jpg,228.01239013671875,207.11584854125977
06_002706.jpg,245.8202896118164,226.8021354675293
07_002717.jpg,222.52853775024414,218.1174774169922
07_002718.jpg,229.21297454833984,208.5869026184082
07_002719.jpg,219.3123321533203,221.53786087036133
07_002720.jpg,219.3123321533203,221.53786087036133
07_002721.jpg,248.4100341796875,213.11703872680664
07_002724.jpg,222.7946891784668,219.96083450317383
07_002730.jpg,204.47836303710938,202.17169570922852
07_002731.jpg,204.47836303710938,202.17169570922852
07_002732.jpg,245.26351928710938,217.59197235107422
07_002736.jpg,226.94377899169922,210.32927703857422
07_002738.jpg,229.77590942382812,214.2740707397461
07_002739.jpg,232.95567321777344,226.11336135864258
07_002741.jpg,245.65074920654297,211.9630355834961
07_002744.jpg,225.90301132202148,209.09277725219727
07_002745.jpg,225.32263946533203,208.9361343383789
07_002746.jpg,248.65687561035156,207.64253997802734
07_002751.jpg,247.92788696289062,207.43218231201172
08_002763.jpg,207.9493865966797,221.30199813842773
08_002768.jpg,232.6724090576172,233.19751739501953
08_002781.jpg,228.44937133789062,209.68061065673828
08_002784.jpg,196.77078819274902,245.4820556640625
08_002788.jpg,221.65203857421875,208.93996810913086
08_002795.jpg,196.6544017791748,216.61438369750977
